comment_text,content_id,형태소,형태소기반_감정,맥락기반_감정
"영상 속 다이소 영양제 구매링크: https://link.coupang.com/a/cWGYXX 이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 1위 : 다이소 대웅제약 건강식품 시니어종합 케어 5종 세트 멀티비타민 / 오메가3 / 칼슘 / 코엔자임 Q10 / 비타민D 가격 : 35,200원 링크 : https://link.coupang.com/a/cWGYXX 2위 : 다이소 대웅제약 건강식품 뼈 건강 올인원 3종 세트 칼슘 / 칼슘 마그네슘 비타민D / 비타민D 가격 : 22,900원 링크 : https://link.coupang.com/a/cWGYXZ 3위 : 안국약품 V-pack 브이팩 여성용 종합영양제 히알루론산 비타민 칼슘(4정 X 7포) 가격 : 9,400원 링크 : https://link.coupang.com/a/cWGYX0 4위 : [국민건강 프로젝트] 대웅제약 마그네슘 에너지케어 가격 : 19,900원 링크 : https://link.coupang.com/a/cWGYX2 5위 : 다이소 대웅제약 건강식품 여성 데일리 루틴 4종세트 철분 / 코엔자임 Q10 / 비타민D / 락토핏 골드 가격 : 26,600원 링크 : https://link.coupang.com/a/cWGYX6 6위 : 다이소 대웅제약 건강식품 눈 건강 & 혈행 개선 3종 세트 오메가3 / 코엔자임 Q10 / 멀티비타민 미네랄 가격 : 25,300원 링크 : https://link.coupang.com/a/cWGYX8 7위 : 일상속반짝 3칸 약통 블루 가격 : 6,800원 링크 : https://link.coupang.com/a/cWGYX9 8위 : 산화마그네슘 프리미엄 마그네슘 캐나다 90정 3개월분 가격 : 22,000원 링크 : https://link.coupang.com/a/cWGYYe 9위 : 락피도 티니핑 칼슘스틱 12포 복숭아 가격 : 16,900원 링크 : https://link.coupang.com/a/cWGYYh 10위 : 대웅제약 DR BEAR 닥터베어 멀티비타민 미네랄 (30일분) 가격 : 24,800원 링크 : https://link.coupang.com/a/cWGYYi 감사합니다.",313,"['영상', '다이소', '영양제', '구매', '링크', '포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '대웅제약', '건강식품', '시니어', '종합', '케어', '세트', '멀티', '비타민', '오메가', '칼슘', '코엔자임', '비타민', '가격', '링크', '대웅제약', '건강식품', '건강', '인원', '세트', '칼슘', '칼슘', '마그네슘', '비타민', '비타민', '가격', '링크', '안국', '약품', '브이', '여성', '종합', '영양제', '히알루론산', '비타민', '칼슘', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '마그네슘', '에너지', '케어', '가격', '링크', '대웅제약', '건강식품', '여성', '데일리', '루틴', '세트', '철분', '코엔자임', '비타민', '락토핏', '골드', '가격', '링크', '대웅제약', '건강식품', '건강', '개선', '세트', '오메가', '코엔자임', '멀티', '비타민', '미네랄', '가격', '링크', '일상', '블루', '가격', '링크', '산화 마그네슘', '프리미엄', '마그네슘', '캐나다', '개월', '가격', '링크', '락피도', '티니핑', '칼슘', '스틱', '복숭아', '가격', '링크', '대웅제약', '닥터', '베어', '멀티', '비타민', '미네랄', '가격', '링크', '감사']",긍정,긍정
"영상 속 다이소 영양제 보관 구매링크: https://link.coupang.com/a/cD3tUN 이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 1위 : 스텐레스 알약통 키링 다양한 컬러 비상약통, 실버(대), 1개 가격 : 14,900원 링크 : https://link.coupang.com/a/cD3tUN 2위 : 조빈니타 프리미엄 요일별 휴대용 약통, 블랙, 1개 가격 : 10,900원 링크 : https://link.coupang.com/a/cD3t0W 3위 : 투더 탕비실 정리함 아크릴 보관케이스 7칸, 1개, 투명 가격 : 23,210원 링크 : https://link.coupang.com/a/cD3t6T 4위 : 세븐스타 휴대용 7칸 약통, 2개 가격 : 3,290원 링크 : https://link.coupang.com/a/cD3udx 5위 : 하루잡화 식탁 위 약통 정리함, 1개, 화이트 가격 : 29,700원 링크 : https://link.coupang.com/a/cD3ujw 6위 : 라이프드레그샵 약상자 심플 정리함, 1개, 화이트 가격 : 16,800원 링크 : https://link.coupang.com/a/cD3up2 7위 : 조빈니타 완벽 밀폐 일주일 약통, 블랙 2칸, 1개 가격 : 12,500원 링크 : https://link.coupang.com/a/cD3uvj 8위 : 시스맥스 UP 시스템 멀티박스, 회색, 12단 가격 : 29,330원 링크 : https://link.coupang.com/a/cD3uAN 9위 : 스릴라이프 깊은수납 휴대용 요일별 알약케이스, 2개 가격 : 8,640원 링크 : https://link.coupang.com/a/cD3uGj 10위 : 키펙스 파스텔 컬러 브레드박스 무광화이트, 1개 가격 : 21,400원 링크 : https://link.coupang.com/a/cD3uOv 감사합니다.",318,"['영상', '다이소', '영양제', '보관', '구매', '링크', '포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '스텐', '레스', '알약', '다양', '컬러', '비상', '실버', '가격', '링크', '조빈니타', '프리미엄', '요일', '휴대', '블랙', '가격', '링크', '정리', '아크릴', '보관', '케이스', '투명', '가격', '링크', '세븐', '스타', '휴대', '가격', '링크', '하루', '잡화', '식탁', '정리', '화이트', '가격', '링크', '라이프', '상자', '심플', '정리', '화이트', '가격', '링크', '조빈니타', '완벽', '밀폐', '주일', '블랙', '가격', '링크', '시스', '맥스', '시스템', '멀티', '박스', '회색', '가격', '링크', '스릴', '라이프', '수납', '휴대', '요일', '알약', '케이스', '가격', '링크', '키펙스', '파스텔', '컬러', '브레드', '박스', '화이트', '가격', '링크', '감사']",긍정,긍정
다이소식물영양제 대신 안전한 고농축 친환경 식물영양제를 사용해보세요! 3대영양소+아미노산+폴리인산+천연미네랄+광합성촉진성분까지 함유되어 생육활성기에 최고의 식물영양제입니다.,319,"['다이소', '식물', '영양제', '대신', '안전', '농축', '환경', '식물', '영양제', '사용', '영양소', '아미노산', '폴리', '인산', '천연', '미네랄', '광합성', '촉진', '성분', '함유', '생육', '활성', '최고', '식물', '영양제']",긍정,긍정
"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 5위 - 프로젝트21 강아지 퓨어 영양제, 호흡기/기관지, 1세트 가격 : 31900원 할인제품 : https://link.coupang.com/a/c62Aog 4위 - 펫펫펫 강아지 기관지 영양제 협착증 기침 호흡기 보조제 약 사료 굿랩, 30회분, 호흡기/기관지, 1개 가격 : 31700원 할인제품 : https://link.coupang.com/a/c62Ana 3위 - KAIKOORA 바이탈베르크 100g 강아지기침 기관지협착증 강아지기관지영양제 켁켁거림, 면역/항산화, 2개 가격 : 75800원 할인제품 : https://link.coupang.com/a/c62zjy 2위 - 썬데이펫 강아지 기관지 협착증 영양제 기침 약 켁켁거림 보조제 메디솔브 코큐텐 30g, 메디솔브 코큐텐 30g (영양제), 1개 가격 : 23900원 할인제품 : https://link.coupang.com/a/c62zig 1위 - 닥터바이 브레스 강아지 영양제, 호흡기/기관지, 2세트, 30회분 가격 : 61600원 할인제품 : https://link.coupang.com/a/c62zhb #TOP5 #베스트상품 #인기상품 #필수템 #가성비좋은제품 #추천상품 #베스트픽 #쇼핑가이드 #핫템",320,"['포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '프로젝트', '강아지', '퓨어', '영양제', '호흡기', '기관지', '세트', '가격', '할인', '제품', '강아지', '기관지', '영양제', '협착', '기침', '호흡기', '보조제', '사료', '호흡기', '기관지', '가격', '할인', '제품', '바이탈베르크', '강아지', '기침', '기관지', '협착', '강아지', '기관지', '영양제', '켁켁거림', '면역', '항산화', '가격', '할인', '제품', '데이', '강아지', '기관지', '협착', '영양제', '기침', '켁켁거림', '보조제', '메디솔브', '코큐텐', '메디솔브', '코큐텐', '영양제', '가격', '할인', '제품', '닥터', '바이', '브레스', '강아지', '영양제', '호흡기', '기관지', '세트', '가격', '할인', '제품', '베스트', '상품', '인기', '상품', '필수', '가성비', '제품', '추천', '상품', '베스트', '쇼핑', '가이드']",긍정,긍정
"(저장/공유) #다이소추천템 다이소에 영양제 나오는건 알고있었는데~ 아이들영양제도 나오는지는 몰랐어요 다이소에 티니핑이 쭉 깔려있길래.. 뭐야??하고 보니 티니핑 영양제였음.. 궁금해서 최애인 오로라핑으로 골랐더니 철분스틱ㅋㅋㅋ 새콤하니 맛있나봅니다 5천원에 락피도제품이니 괜춘한듯! 철분말고 비타민, 쾌변, 칼슘, 면역 빌베리, 아르기닌도 있음",325,"['저장', '공유', '다이소', '추천', '다이소', '영양제', '나오', '아이', '영양제', '나오', '모르', '다이소', '깔리', '티니', '영양제', '궁금하', '애인', '오로라', '고르', '철분', '스틱', '맛있', '제품', '철분', '비타민', '쾌변', '칼슘', '면역', '빌 베리', '아르기닌']",긍정,긍정
캐치 티니핑❤ 영양제 도 나왔군요😊 캐릭터 디자인 이라서 달콤이가 좋아할것 같아요❤ 오로라핑❤닮은 달콤이😊 넘 이쁘구 사랑스럽지요😚,325,"['캐치', '티니', '영양제', '나오', '캐릭터', '디자인', '좋아하', '오로라', '이쁘', '사랑']",긍정,긍정
장돌뱅이님 짱이에요 👍 항상 건강하세요 🙏 🎉 💕,326,"['장돌뱅이', '건강']",중립,긍정
오늘은 풋고추 꿀팁 알려주네요 영상 잘볼께요 좋은날 보내세요 🌶 ☕️,326,"['오늘', '고추', '알리', '영상', '보내']",중립,긍정
한국 최고의 영농 지도사.,326,"['한국', '최고', '영농', '지도사']",긍정,긍정
유난히 고추사랑이 크시군요. 풋고주는 툇마루에서 밥에 시원한 물을 부어 된장 찍어서 먹으면 최고의 맛 이였는데...고추 품종도 여러가지라서 여러 맛을 보시겠네요. 가지고추 맛은 어떤가요?,326,"['고추', '사랑', '풋고주', '툇마루', '된장', '최고', '고추', '품종', '가지', '가지', '고추', '어떻']",긍정,긍정
상추는 심고 바로 검정 덮게를 덮나요?? 초보라 ㅋㅋㅋ 고추 꿀팁도 감사해요^^,326,"['상추', '검정', '초보', '고추', '감사']",긍정,긍정
사장님 수박잎 뒤에 노랑 가루가 많이 생기는데 이게 뭘까요 ? 늘 잘 보고있습니다 감사합니다,326,"['사장', '수박', '노랑', '가루', '생기', '이것', '감사']",긍정,긍정
매일 챙겨 먹는 영양제인데 와~~~~싸네요,327,"['챙기', '영양제']",긍정,긍정
"🐶서울대학교동물검진센터🐱 📞 02-6930-5747 📍 서울 광진구 구의강변로 46 2층 ⏰ 타임라인 0:00 하이라이트 0:15 다이소 기능성 간식, 영양제 효과 있을까? 2:07 눈 건강 제품 2:35 히알루론산, 콜라겐 2:50 초유, 면역 제품 3:37 보스웰리아, 스피루리나, 코엔자임Q10 3:54 수의사로서 먹인다? 먹이지 않는다?",330,"['서울대학교', '동물', '검진', '센터', '서울', '광진구', '구의', '강변로', '타임라인', '하이라이트', '다이소', '기능', '간식', '영양제', '효과', '건강', '제품', '히알루론산', '콜라겐', '초유', '면역', '제품', '보스', '스피루리', '코엔자임', '수의사', '먹이', '먹이']",긍정,긍정
"초록스타 식물영양제 500ml/ ￦ 2000 품번: 39222 식물 영양 알비료 마가모 / ￦2,000 품번: 1053440😊❤ 많은 사랑 부탁드립니다.💕",331,"['초록', '스타', '식물', '영양제', '식물', '영양', '비료', '마가모', '사랑', '부탁', '드리']",중립,긍정
"다이소에 가면 영양제 한 달 치를 고작 삼천 원에 살 수 있다고??? 다이소 영양제 궁금했던 사람 주목! 가격이 너무 저렴한데 믿고 먹어도 될지, 어떤 영양제가 좋은 건지 궁금하다멍? #강아지강약사 #다이소 #다이소영양제 #다이소마그네슘 #다이소비타민 - 본 콘텐츠는 10년 차 현직 약사가 직접 작성·검토했습니다.",332,"['다이소', '영양제', '삼천', '다이소', '영양제', '사람', '주목', '가격', '저렴하', '영양제', '아지 강', '약사', '다이소', '다이소', '영양제', '다이소', '마그네슘', '다이소', '비타민', '콘텐츠', '현직', '약사', '작성', '검토']",긍정,긍정
유익한정보 감사합니다 예쁘게 키워 보겠습니다,335,"['유익', '정보', '감사', '예쁘', '키우']",긍정,긍정
유익한정보 감사합니다예쁘게 잘 키워보겠습니다,335,"['유익', '정보', '감사', '예쁘', '키우']",긍정,긍정
"😽""일단 기호성은 합격! 효과는 한통 먹여본 뒤에 다시 공유할게요""🥣",337,"['기호', '합격', '효과', '먹이', '공유']",긍정,긍정
챱챱챱 넘 사랑스러운냥이네용~~ 아가때에 비하면 완저니 공주~~~,337,"['챱챱챱', '사랑', '아가', '비하', '완저니', '공주']",중립,긍정
"영상 속 다이소 식물 영양제 구매링크: https://link.coupang.com/a/cD383O 이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 1위 : 자재1번가 하이포넥스 앰플형식물영양제 하이그레이드원액 액비 관엽식물 다육이 장미 화초 화분 수목 리키다스 레이쇼, 1개, 리키다스앰플(노랑), 35ml 가격 : 9,490원 링크 : https://link.coupang.com/a/cD383O 2위 : 탐사 종합식물용 액체 영양제 1.8L 2P, 2개 가격 : 9,110원 링크 : https://link.coupang.com/a/cD3881 3위 : 앙플랜트 모든 식물용 식물영양제, 35ml, 21개 가격 : 3,690원 링크 : https://link.coupang.com/a/cD39d6 4위 : 모리앤 종합 식물영양제 10p, 350ml, 1개 가격 : 2,250원 링크 : https://link.coupang.com/a/cD39jQ 5위 : 앙플랜트 모든 식물용 식물영양제, 35ml, 21개 가격 : 3,690원 링크 : https://link.coupang.com/a/cD39pb 6위 : 꽃피우는시간 제라늄용 식물영양제 제라핌, 1개, 500ml 가격 : 25,800원 링크 : https://link.coupang.com/a/cD39uB 7위 : 고급 식물영양제 모든 식물용 영양공급제 앰플 36ml x 100개, 1세트, 3.6L 가격 : 9,980원 링크 : https://link.coupang.com/a/cD39AE 8위 : 그린캐치 모든 식물용 식물영양제, 1.8L, 1개 가격 : 5,600원 링크 : https://link.coupang.com/a/cD39Fp 9위 : 고급 식물영양제 모든 식물용 영양공급제 앰플 36ml x 100개, 1세트, 3.6L 가격 : 9,980원 링크 : https://link.coupang.com/a/cD39Ln 10위 : 그린캐치 전종 식물영양제, 1.8L, 2개 가격 : 10,200원 링크 : https://link.coupang.com/a/cD39QC 감사합니다.",338,"['영상', '다이소', '식물', '영양제', '구매', '링크', '포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '자재', '번가', '하이포넥스', '앰플', '식물', '영양제', '하이', '그레이', '원액', '식물', '장미', '화초', '화분', '리키다스', '레이', '리키다스', '앰플', '노랑', '가격', '링크', '탐사', '종합', '식물', '액체', '영양제', '가격', '링크', '플랜트', '식물', '식물', '영양제', '가격', '링크', '모리앤', '종합', '식물', '영양제', '가격', '링크', '플랜트', '식물', '식물', '영양제', '가격', '링크', '꽃피우', '시간', '제라늄', '식물', '영양제', '제라핌', '가격', '링크', '고급', '식물', '영양제', '식물', '영양', '공급', '앰플', '세트', '가격', '링크', '그린', '캐치', '식물', '식물', '영양제', '가격', '링크', '고급', '식물', '영양제', '식물', '영양', '공급', '앰플', '세트', '가격', '링크', '그린', '캐치', '식물', '영양제', '가격', '링크', '감사']",긍정,긍정
