comment_text,content_id,형태소,감정
그냥 이런거없이 다 잘먹고 술도 많이먹고 다음날 숙취도없이 일상생활하는 사람들이 제일 신기함,44,"['다음날', '숙취', '일상', '생활', '사람']",중립
차라리 못 마시는척 하겠음,44,['마시'],중립
젊으니까 간이 생생하니 저게 통하는거지...나같은 40대는 오만방법 다써도 이미 간이 쩔어있어서....이게 술인지...물인지 감없이 들이붓다보면 개되어 있음...,44,"['저것', '통하', '거지', '방법', '이것', '들이붓']",중립
열어분 절대는 없습니다~😢 저도 알고싶지 않았어여~...,44,['어부'],중립
솔직히 저거 다 필요없음 담배피는거 따라가고 음료수 아이스크림 제공해서 밖에 오래있고 술 자체를 들 마시는게 최고임,44,"['저거', '필요', '담배', '따라가', '음료수', '아이스크림', '제공', '자체', '마시', '최고']",긍정
내일 저희 과의 자존심을 걸고 술배 나갑니다. 살아 돌아오겠습니다,44,"['저희', '자존심', '나가', '돌아오']",중립
그냥 술마시지마세요 안취하면 몸이 썩어가는순간입니다,44,"['마시', '취하', '순간']",중립
술을 안먹는게,44,[],중립
한눈에 보는 단백이 포인트 1⃣ 노른자 NO! 노른자 없이 흰자만 쏙— 지방·콜레스테롤 걱정 없이 가볍게! 2⃣ 단백질 듬뿍! 단백이 1개 = 계란 흰자 2개 3⃣ 맛도 다양하게 오리지널: 삶은 계란 흰자 그대로! 짭짤한맛: 소금 살짝 찍은 듯한 고소한 맛 4⃣ 섭취는 간편하게 그냥 바로 먹어도 OK! 전자레인지에 살짝 데워도 맛있어요. 5⃣ 건강한 칼로리 밸런스 단백이 1개 기준 30~35kcal / 단백질 7~8g 6⃣ 소비기한 오리지널: 60일 짭짤한맛: 60일 CU 편의점에서 만나요! 🎁 단백이 댓글 이벤트 1. 참여방법 댓글에 단백이 기대평을 남겨 주세요! 2. 당첨자 혜택(5명) 단백이 오리지널 10개입 📌응모 기한 2025.11.28(금) ~ 12.12(금) 📌당첨자 발표 : 추후 커뮤니티 공지 ▶ 이벤트 & 할인 정보 카톡 플친 👉 http://pf.kakao.com/_vUxjHG ▶ 요즘 먹는 영양제(아이허브 장바구니 목록) 👉 https://iherb.co/2vFryqAd,45,"['한눈', '포인트', '노른자', '노른자', '흰자', '지방', '콜레스테롤', '걱정', '가볍', '단백질', '단백', '계란', '흰자', '다양', '오리지널', '계란', '흰자', '소금', '섭취', '간편하', '전자레인지', '데우', '맛있', '건강', '칼로리', '밸런스', '단백', '기준', '단백질', '소비', '기한', '오리지널', '편의점', '만나', '단백', '댓글', '이벤트', '참여', '방법', '댓글', '단백', '기대', '남기', '당첨자', '혜택', '단백', '오리지널', '응모', '기한', '당첨자', '발표', '추후', '커뮤니티', '공지', '이벤트', '할인', '정보', '카톡', '플친', '영양제', '아이', '허브', '장바구니', '목록']",긍정
단백이 ㄹㅇ 히트임ㅋㅋ,45,"['단백', '히트']",중립
163kg에서 N년을 걸쳐 드디어 2자리 숫자에 돌입했네요!!! 요즘은 2자리 숫자에 돌입해서 그런가 확실히 옛날에 비해 살 빠지는 속도가 줄어들었지만 영차님 영상 보면서 조급해 하지말고 천천히 요요 없이 빼려고 합니다...단백이 먹으면서 저도 제가 설정한 최종 목표까지 도달했으면 좋겠습니다😊 늘 식단 먹방(?) 다이어트 영상 잘 보고있어요 ㅋㅋㅋ🤭,45,"['걸치', '자리', '숫자', '돌입', '요즘', '자리', '숫자', '돌입', '그렇', '옛날', '비하', '빠지', '속도', '영상', '요요', '단백', '설정', '최종', '목표', '도달', '식단', '먹방', '다이어트', '영상']",중립
오늘자로 14kg 정도 감량했습니다 원체 고도비만이라 아직 갈길이 멀지만... 화이팅해서 이겨나가보겠습니다. 단백이도 맛나보여요 저도 가끔먹는 카레에 같이먹으면 완전 꿀맛일거같아 기대됩니다 :),45,"['오늘', '정도', '감량', '고도', '비만', '이기', '나가', '단백', '맛나', '보이', '카레', '꿀맛', '기대']",중립
"프로틴쉐이크에 감미료 걱정됐는데, 단백이는 간단하게 단백질 챙기기도 좋고 건강해서 넘 기대됩니다❤❤❤",45,"['프로', '쉐이크', '감미료', '걱정', '단백', '단백질', '챙기', '건강', '기대']",중립
"아니 단백이 진짜 좋아보이는데...??! 회사 앞에 gs에서 맨날 프로틴쉐이크랑 닭가슴살 사먹었는데 이제 단백이로 단백질 챙기면 될 것 같아서 벌써 좋음,,,,, cu에서만 파는 줄 알았는데 댓글에서 gs에도 판다고 해주셔서 넘 기뿜 ㅜㅜㅜ 단백이로 단백질 열심히 채워볼ㄹ게요",45,"['단백', '보이', '회사', '프로', '쉐이크', '가슴살', '단백질', '챙기', '댓글', '단백', '단백질', '채우']",중립
오 단백이 진짜 괜찮네요 ㄷㄷ 노른자도 식단에 안 좋대서 고민중이었는데 바로 무봐야겠네요,45,"['단백', '괜찮', '노른자', '식단', '고민']",중립
단백이 기대되네요 건강한 단백질 채우기 진짜 딱인 거 같아요 !! 너무 간편하고 좋네요 ~ 가지고 다니면서 먹기도 좋아서 기대되용 ㅎㅎ,45,"['단백', '기대', '건강', '단백질', '채우', '가지', '다니', '기대']",중립
다이어트 열심히 하는중인데 겨울이라 길거리에 보이는 호떡 붕어빵 때문에 힘드네요 영차님 영상 보면서 힘내여!,45,"['다이어트', '겨울', '길거리', '보이', '호떡', '붕어빵', '때문', '힘들', '영상', '힘내']",중립
단백이로 간편하고 담백하게 단백질을 채울수있을것 같아 너무 기대되네요!,45,"['단백', '간편하', '단백질', '채우', '기대']",중립
단백이 먹어보고싶네요 맨날 반숙 완숙 먹는데 흰자만 있다니 기대가 됩니다. 목 막힐 걱정도 줄어들거같아요 ㅋㅋ,45,"['단백', '반숙', '완숙', '흰자', '기대', '막히', '걱정', '줄어들']",중립
운동 막 시작해서 편의점에서는 닭가슴살만 먹었는데 단백이라는게 있었다니 한번 먹어봐야겠네요-,45,"['운동', '시작', '편의점', '가슴살', '단백']",중립
단백이 처음 알았네요 시간없을때 챙겨 먹어봐야 겠습니다,45,"['단백', '처음', '시간', '챙기']",중립
요즘 형님 영상보고 식단 참고하고있습니다! 단백이까지 먹으면 더 완벽할것같습니다!!!!!!,45,"['요즘', '영상', '보고', '식단', '참고', '완벽']",중립
단백이 항상 먹어보고 싶었는데 이렇게 보게 돼서 좋네요! 나중에 한 번 먹어봐야겠어요!,45,"['단백', '이렇', '나중']",중립
가끔 편의점에서 사먹는데 너무 괜찮더라구요!!!!!단백이 당첨되묜 넘 행복할듯요...♥️,45,"['편의점', '괜찮', '단백', '당첨', '행복']",중립
삶은 계란 먹을 때 노른자는 항상 뺴고 먹었었는데 단백이는 흰자로만 되어 있어서 너무 기대가 되네요. 자주 이용할 것 같아요!,45,"['계란', '노른자', '뺴고', '단백', '흰자', '기대', '이용']",중립
와 단백이!! 제가 체지방 18%에서 지금 10%까지 만들어 내는데 가장 도움을 준게 바로 계란 흰자였습니다 그런게 간단식으로 나왔다니!! 너무 기대된다 기대돼!!,45,"['단백', '체지방', '만들', '도움', '계란', '흰자', '나오', '기대', '기대']",긍정
단백이 한번도 안 먹어봤는데 식단할때 큰 도움 되겠네요! 맛도 궁금해서 길 가다 찾아봐야겠어요!,45,"['단백', '식단', '도움']",긍정
와 영상 넘 좋다 감사합니다,45,"['영상', '감사']",중립
오늘도 먹방 유튜브 잘봤습니다.,45,"['오늘', '먹방', '유튜브']",중립
달걀 흰자 진짜 좋아하는데 단백이 맛있겠네요~~,45,"['달걀', '흰자', '좋아하', '단백', '맛있']",중립
단백이 기대되네요 건강한 단백질 관리 간편하게 챙겨먹고싶어요,45,"['단백', '기대', '건강', '단백질', '관리', '간편하', '챙기']",중립
진짜 내가필요한 영상이다,45,"['필요', '영상']",중립
초밥 다이어트 컨텐츠 해주세여😂,45,"['초밥', '다이어트', '컨텐츠']",중립
다이어트중에 그램수 까지 재면서 다이어트 하는 1인입니다 항상 묘하게 모자란데 딱맞는 칼로리때문에 신경이 쓰였는데 단백이 있으면 단백질 채우기 좋겠네요! 기대됩니다😮,45,"['다이어트', '그램', '다이어트', '묘하', '모자라', '칼로리', '때문', '신경', '쓰이', '단백', '단백질', '채우', '기대']",중립
"단백이 지방,칼로리낮고 단백질 높죠 ㅎㅎ 자주 챙겨먹었는데 식단으로 간편하게 좋아요",45,"['단백', '지방', '칼로리', '단백질', '챙기', '식단', '간편하']",중립
"단백이 사려다가 영상이 알고리즘에 떴네요. 구운맛은 아직인데, 짭짤, 오리지널, 구운 다이어트 하기 너무 좋은듯요. 심지어 맛있음. 지금 구매하러 갑니다 ㅠㅠ",45,"['단백', '영상', '알고리즘', '오리지널', '다이어트', '맛있', '구매']",중립
요즘 다이어트땜에 삶은 달걀 정말 많이 먹는데 노른자는 퍽퍽해서 잘 안먹게 되더라구요.. 근데 단백이 이거 완전 저를 위한 제품 같네요!! 식단할때 너무 좋을거같아요! 좋은 제품 소개해주셔서 감사합니다😊😊,45,"['요즘', '다이어트', '달걀', '노른자', '퍽퍽하', '단백', '이거', '위하', '제품', '식단', '제품', '소개', '감사']",중립
헤어스타일 멋져요,45,"['헤어', '스타일', '멋지']",중립
"➊ 대웅제약 코엔자임 Q10 다이소 영양제 코너에서 하루 1알 섭취하세요. ➋ 근거 코엔자임 Q10은 세포 에너지 생성에 관여해 피부 탄력·주름 개선, 혈압·심혈관 건강, 면역력 강화에 도움을 줍니다. 약사들도 약국보다 다이소에서 먼저 찾는 이유가 바로 이 가성비입니다. ➌ 주의사항 혈압·심혈관 관련 약을 복용 중이거나, 임신·수유 중인 분은 섭취 전 전문가 상담이 필요합니다. 지속적으로 복용하는 것이 중요하며, 과다 섭취는 피하세요.",46,"['대웅제약', '코엔자임', '다이소', '영양제', '코너', '하루', '섭취', '근거', '코엔자임', '세포', '에너지', '생성', '관여', '피부', '탄력', '주름', '개선', '혈압', '심혈관', '건강', '면역력', '강화', '도움', '약사', '약국', '다이소', '이유', '가성비', '주의', '사항', '혈압', '심혈관', '관련', '복용', '임신', '수유', '섭취', '전문가', '상담', '필요', '지속', '복용', '중요', '과다', '섭취', '피하']",긍정
저도 코큐텐은 다이소꺼먹어요! 다만 애사비는 성분도그렇고 괜찮은거없어서 좋은습관초산균 여기꺼 따로 주문합니다 ㅠ,46,"['코큐', '다이소', '애사비', '성분', '그렇', '괜찮', '습관', '초산', '여기', '주문']",중립
"프롬바이오 코엔자임q10 = 가격 거의 같고, 함께 먹으면 좋은 성분도 많음...",46,"['프롬', '바이오', '코엔자임', '가격', '성분']",중립
"신기해서 2개정도 사먹음 원제조사 더 저렴히 파네요. 다이소 영양제 안삼. 오메가3, 비타민c 이것만 몸에 받아주는만큼 먹어주는게 좋데요.",46,"['정도', '원제', '조사', '다이소', '영양제', '오메가', '비타민', '이것', '만큼']",중립
코큐텐 바나나잎~~ 그 외는 대부분 함유량 미달 가격대비 적게 든 영양제는 괜찮다고 하는데 이노시톨 유산균? 10개 5천원짜리 후기 괜찮음.,46,"['코큐텐', '바나나', '대부분', '함유량', '미달', '가격', '대비', '영양제', '괜찮', '유산균', '후기', '괜찮']",중립
저게 먼가요? 자세히.비타민 비인가요.씨인가요? 오메가3인가요? 그냥 효능만보고 그냥 중복으로 사도되는건가요?,46,"['저것', '비타민', '오메가', '효능', '중복']",중립
양이얼마나되는지요,46,[],중립
다이소 엠에스앰,46,"['다이소', '에스']",중립
다이소 영양제 건강식품 가성비 좋습니다 함량이 적다면 2캡슐 드시면 됩니다,46,"['다이소', '영양제', '건강식품', '가성비', '함량', '캡슐', '드시']",긍정
코큐텐 마그네슘만 다이소거 먹음...배송비 없으니...멀해도 저게 저렴함.,46,"['코큐텐', '마그네슘', '다이소', '배송비', '저것', '저렴하']",중립
그냥발로해라화면두번얼첬냐누를릴없다,46,"['발로', '화면', '누르']",중립
*우리 동네 약사님은 간수치 높아진다고 가급적 다이소 영양제 먹지 말라던데용..*,46,"['우리', '동네', '약사', '간수', '다이소', '영양제']",중립
양비ㅣㅣ진,46,[],중립
자연푸릇이 짱임,46,['자연푸릇'],중립
❤❤a Q,46,[],중립
그래요말과글오ㅡㄹ리니 감시 합니디ㅣㅡ,46,"['오리', '감시']",중립
😂,46,[],중립
과연 믿을수있음?싼게비지떡.허접하면싸지,46,"['비지', '허접']",중립
ㅎ,46,[],중립
이렇게 정직하게 비교해주는 약사가 있어서 다행이네요.,47,"['이렇', '정직', '비교', '다행']",중립
고약사님영상도 잘보고있어요! 두분조합 칭찬합니다❤,47,"['약사', '영상', '조합', '칭찬']",중립
재밌게봤어요 ❤ 감사합니다,47,"['재밌', '감사']",중립
잘봤어용~다이소 콜라겐 특집! 요런거도 해주시면 여성분들께 도움이 더 될거같네요!,47,"['다이소', '콜라겐', '특집', '여성', '도움']",긍정
전문가 분들이 이야기하시니 믿음이 가네요 도움이 많이 되었습니다. 감사합니다,47,"['전문가', '이야기', '믿음', '도움', '감사']",긍정
진짜 진정한 약사이신분…. 최고…❤,47,"['진정하', '약사', '최고']",긍정
약국에서 파는 영양제와 함량 같습니다 약국은 판매마진이 높다는 차이입니다 다이소영양제 고를때 함량을 보고사면 됩니다,47,"['약국', '영양제', '함량', '약국', '판매', '마진', '차이', '다이소', '영양제', '고르', '함량']",중립
브이팩 남성용이랑 같이 먹을 종합비타민은 어떤게 좋을까요??,47,"['브이', '남성', '종합', '비타민']",중립
대웅제약건 없네요?! 대웅제약이 젤 많이 나가고 재구매도 많다고 다이소 직원이 추천해줘서 많이 쟁였는데,47,"['대웅제약', '대웅제약', '나가', '구매', '다이소', '직원', '추천', '쟁이']",긍정
